image_name,target
51-1.jpg,0.6590783664459161
51-2.jpg,0.6590783664459161
51-3.jpg,0.6590783664459161
51-4.jpg,0.6590783664459161
52-1.jpg,0.8158112582781456
52-2.jpg,0.8158112582781456
52-3.jpg,0.8158112582781456
52-4.jpg,0.8158112582781456
54-1.jpg,0.7876655629139073
54-2.jpg,0.7876655629139073
54-3.jpg,0.7876655629139073
54-4.jpg,0.7876655629139073
55-1.jpg,0.9471578366445916
55-2.jpg,0.9471578366445916
55-3.jpg,0.9471578366445916
55-4.jpg,0.9471578366445916
58-1.jpg,0.8820364238410596
58-2.jpg,0.8820364238410596
58-3.jpg,0.8820364238410596
58-4.jpg,0.8820364238410596
60-1.jpg,0.8748620309050772
60-2.jpg,0.8748620309050772
60-3.jpg,0.8748620309050772
60-4.jpg,0.8748620309050772
61-1.jpg,0.8925220750551877
61-2.jpg,0.8925220750551877
61-3.jpg,0.8925220750551877
61-4.jpg,0.8925220750551877
62-1.jpg,0.953228476821192
62-2.jpg,0.953228476821192
62-3.jpg,0.953228476821192
62-4.jpg,0.953228476821192
63-1.jpg,0.8218818984547461
63-2.jpg,0.8218818984547461
63-3.jpg,0.8218818984547461
63-4.jpg,0.8218818984547461
65-1.jpg,0.8445088300220751
65-2.jpg,0.8445088300220751
65-3.jpg,0.8445088300220751
65-4.jpg,0.8445088300220751
67-1.jpg,0.6877759381898454
67-2.jpg,0.6877759381898454
67-3.jpg,0.6877759381898454
67-4.jpg,0.6877759381898454
68-1.jpg,0.8643763796909492
68-2.jpg,0.8643763796909492
68-3.jpg,0.8643763796909492
68-4.jpg,0.8643763796909492
69-1.jpg,0.617687637969095
69-2.jpg,0.617687637969095
69-3.jpg,0.617687637969095
69-4.jpg,0.617687637969095
70-1.jpg,0.9598509933774835
70-2.jpg,0.9598509933774835
70-3.jpg,0.9598509933774835
70-4.jpg,0.9598509933774835
71-1.jpg,0.9797185430463575
71-2.jpg,0.9797185430463575
71-3.jpg,0.9797185430463575
71-4.jpg,0.9797185430463575
72-1.jpg,0.6198951434878588
72-2.jpg,0.6198951434878588
72-3.jpg,0.6198951434878588
72-4.jpg,0.6198951434878588
73-1.jpg,0.8329194260485651
73-2.jpg,0.8329194260485651
73-3.jpg,0.8329194260485651
73-4.jpg,0.8329194260485651
74-1.jpg,0.8053256070640177
74-2.jpg,0.8053256070640177
74-3.jpg,0.8053256070640177
74-4.jpg,0.8053256070640177
75-1.jpg,0.41183774834437087
75-2.jpg,0.41183774834437087
75-3.jpg,0.41183774834437087
75-4.jpg,0.41183774834437087
76-1.jpg,0.9267384105960266
76-2.jpg,0.9267384105960266
76-3.jpg,0.9267384105960266
76-4.jpg,0.9267384105960266
77-1.jpg,0.9118377483443709
77-2.jpg,0.9118377483443709
77-3.jpg,0.9118377483443709
77-4.jpg,0.9118377483443709
78-1.jpg,0.866583885209713
78-2.jpg,0.866583885209713
78-3.jpg,0.866583885209713
78-4.jpg,0.866583885209713
79-1.jpg,0.8091887417218544
79-2.jpg,0.8091887417218544
79-3.jpg,0.8091887417218544
79-4.jpg,0.8091887417218544
80-1.jpg,0.9052152317880795
80-2.jpg,0.9052152317880795
80-3.jpg,0.9052152317880795
80-4.jpg,0.9052152317880795
81-1.jpg,0.867687637969095
81-2.jpg,0.867687637969095
81-3.jpg,0.867687637969095
81-4.jpg,0.867687637969095
82-1.jpg,0.952676600441501
82-2.jpg,0.952676600441501
82-3.jpg,0.952676600441501
82-4.jpg,0.952676600441501
83-1.jpg,0.6712196467991169
83-2.jpg,0.6712196467991169
83-3.jpg,0.6712196467991169
83-4.jpg,0.6712196467991169
84-1.jpg,0.22364790286975716
84-2.jpg,0.22364790286975716
84-3.jpg,0.22364790286975716
84-4.jpg,0.22364790286975716
85-1.jpg,0.932257174392936
85-2.jpg,0.932257174392936
85-3.jpg,0.932257174392936
85-4.jpg,0.932257174392936
86-1.jpg,0.367135761589404
86-2.jpg,0.367135761589404
86-3.jpg,0.367135761589404
86-4.jpg,0.367135761589404
87-1.jpg,0.8914183222958058
87-2.jpg,0.8914183222958058
87-3.jpg,0.8914183222958058
87-4.jpg,0.8914183222958058
88-1.jpg,0.855546357615894
88-2.jpg,0.855546357615894
88-3.jpg,0.855546357615894
88-4.jpg,0.855546357615894
89-1.jpg,0.7551048565121413
89-2.jpg,0.7551048565121413
89-3.jpg,0.7551048565121413
89-4.jpg,0.7551048565121413
90-1.jpg,0.7788355408388521
90-2.jpg,0.7788355408388521
90-3.jpg,0.7788355408388521
90-4.jpg,0.7788355408388521
91-1.jpg,0.8605132450331126
91-2.jpg,0.8605132450331126
91-3.jpg,0.8605132450331126
91-4.jpg,0.8605132450331126
92-1.jpg,0.8058774834437086
92-2.jpg,0.8058774834437086
92-3.jpg,0.8058774834437086
92-4.jpg,0.8058774834437086
93-1.jpg,0.38810706401766004
93-2.jpg,0.38810706401766004
93-3.jpg,0.38810706401766004
93-4.jpg,0.38810706401766004
94-1.jpg,0.7788355408388521
94-2.jpg,0.7788355408388521
94-3.jpg,0.7788355408388521
94-4.jpg,0.7788355408388521
95-1.jpg,0.9019039735099337
95-2.jpg,0.9019039735099337
95-3.jpg,0.9019039735099337
95-4.jpg,0.9019039735099337
96-1.jpg,0.8489238410596027
96-2.jpg,0.8489238410596027
96-3.jpg,0.8489238410596027
96-4.jpg,0.8489238410596027
97-1.jpg,0.6243101545253864
97-2.jpg,0.6243101545253864
97-3.jpg,0.6243101545253864
97-4.jpg,0.6243101545253864
98-1.jpg,0.8963852097130243
98-2.jpg,0.8963852097130243
98-3.jpg,0.8963852097130243
98-4.jpg,0.8963852097130243
99-1.jpg,0.14031456953642382
99-2.jpg,0.14031456953642382
99-3.jpg,0.14031456953642382
99-4.jpg,0.14031456953642382
100-1.jpg,0.7854580573951435
100-2.jpg,0.7854580573951435
100-3.jpg,0.7854580573951435
100-4.jpg,0.7854580573951435
101-1.jpg,0.8936258278145695
101-2.jpg,0.8936258278145695
101-3.jpg,0.8936258278145695
101-4.jpg,0.8936258278145695
102-1.jpg,0.9791666666666666
102-2.jpg,0.9791666666666666
102-3.jpg,0.9791666666666666
102-4.jpg,0.9791666666666666
103-1.jpg,0.12927704194260486
103-2.jpg,0.12927704194260486
103-3.jpg,0.12927704194260486
103-4.jpg,0.12927704194260486
104-1.jpg,0.48744481236203097
104-2.jpg,0.48744481236203097
104-3.jpg,0.48744481236203097
104-4.jpg,0.48744481236203097
105-1.jpg,0.8218818984547461
105-2.jpg,0.8218818984547461
105-3.jpg,0.8218818984547461
105-4.jpg,0.8218818984547461
106-1.jpg,0.4741997792494481
106-2.jpg,0.4741997792494481
106-3.jpg,0.4741997792494481
106-4.jpg,0.4741997792494481
107-1.jpg,0.9090783664459161
107-2.jpg,0.9090783664459161
107-3.jpg,0.9090783664459161
107-4.jpg,0.9090783664459161
108-1.jpg,0.8616169977924946
108-2.jpg,0.8616169977924946
108-3.jpg,0.8616169977924946
108-4.jpg,0.8616169977924946
109-1.jpg,0.6094094922737308
109-2.jpg,0.6094094922737308
109-3.jpg,0.6094094922737308
109-4.jpg,0.6094094922737308
110-1.jpg,0.6728752759381899
110-2.jpg,0.6728752759381899
110-3.jpg,0.6728752759381899
110-4.jpg,0.6728752759381899
111-1.jpg,0.19219094922737306
111-2.jpg,0.19219094922737306
111-3.jpg,0.19219094922737306
111-4.jpg,0.19219094922737306
112-1.jpg,0.987444812362031
112-2.jpg,0.987444812362031
112-3.jpg,0.987444812362031
112-4.jpg,0.987444812362031
113-1.jpg,0.9184602649006622
113-2.jpg,0.9184602649006622
113-3.jpg,0.9184602649006622
113-4.jpg,0.9184602649006622
114-1.jpg,0.8577538631346578
114-2.jpg,0.8577538631346578
114-3.jpg,0.8577538631346578
114-4.jpg,0.8577538631346578
115-1.jpg,0.17839403973509932
115-2.jpg,0.17839403973509932
115-3.jpg,0.17839403973509932
115-4.jpg,0.17839403973509932
116-1.jpg,0.7054359823399559
116-2.jpg,0.7054359823399559
116-3.jpg,0.7054359823399559
116-4.jpg,0.7054359823399559
117-1.jpg,0.7700055187637969
117-2.jpg,0.7700055187637969
117-3.jpg,0.7700055187637969
117-4.jpg,0.7700055187637969
118-1.jpg,0.9256346578366446
118-2.jpg,0.9256346578366446
118-3.jpg,0.9256346578366446
118-4.jpg,0.9256346578366446
119-1.jpg,0.18004966887417218
119-2.jpg,0.18004966887417218
119-3.jpg,0.18004966887417218
119-4.jpg,0.18004966887417218
120-1.jpg,0.9410871964679912
120-2.jpg,0.9410871964679912
