image_name,target
51-1.jpg,0.25415528
51-2.jpg,0.25415528
51-3.jpg,0.25415528
51-4.jpg,0.25415528
52-1.jpg,0.8592123
52-2.jpg,0.8592123
52-3.jpg,0.8592123
52-4.jpg,0.8592123
54-1.jpg,0.89849055
54-2.jpg,0.89849055
54-3.jpg,0.89849055
54-4.jpg,0.89849055
55-1.jpg,0.9792499
55-2.jpg,0.9792499
55-3.jpg,0.9792499
55-4.jpg,0.9792499
58-1.jpg,0.9487691
58-2.jpg,0.9487691
58-3.jpg,0.9487691
58-4.jpg,0.9487691
60-1.jpg,0.97757834
60-2.jpg,0.97757834
60-3.jpg,0.97757834
60-4.jpg,0.97757834
61-1.jpg,0.98484254
61-2.jpg,0.98484254
61-3.jpg,0.98484254
61-4.jpg,0.98484254
62-1.jpg,0.99839973
62-2.jpg,0.99839973
62-3.jpg,0.99839973
62-4.jpg,0.99839973
63-1.jpg,0.79957086
63-2.jpg,0.79957086
63-3.jpg,0.79957086
63-4.jpg,0.79957086
65-1.jpg,0.928347
65-2.jpg,0.928347
65-3.jpg,0.928347
65-4.jpg,0.928347
67-1.jpg,0.19395375
67-2.jpg,0.19395375
67-3.jpg,0.19395375
67-4.jpg,0.19395375
68-1.jpg,0.9616413
68-2.jpg,0.9616413
68-3.jpg,0.9616413
68-4.jpg,0.9616413
69-1.jpg,0.83402264
69-2.jpg,0.83402264
69-3.jpg,0.83402264
69-4.jpg,0.83402264
70-1.jpg,0.99760526
70-2.jpg,0.99760526
70-3.jpg,0.99760526
70-4.jpg,0.99760526
71-1.jpg,0.9997112
71-2.jpg,0.9997112
71-3.jpg,0.9997112
71-4.jpg,0.9997112
72-1.jpg,0.1750715
72-2.jpg,0.1750715
72-3.jpg,0.1750715
72-4.jpg,0.1750715
73-1.jpg,0.9310841
73-2.jpg,0.9310841
73-3.jpg,0.9310841
73-4.jpg,0.9310841
74-1.jpg,0.55252075
74-2.jpg,0.55252075
74-3.jpg,0.55252075
74-4.jpg,0.55252075
75-1.jpg,0.04065825
75-2.jpg,0.04065825
75-3.jpg,0.04065825
75-4.jpg,0.04065825
76-1.jpg,0.9979291
76-2.jpg,0.9979291
76-3.jpg,0.9979291
76-4.jpg,0.9979291
77-1.jpg,0.98173463
77-2.jpg,0.98173463
77-3.jpg,0.98173463
77-4.jpg,0.98173463
78-1.jpg,0.94616604
78-2.jpg,0.94616604
78-3.jpg,0.94616604
78-4.jpg,0.94616604
79-1.jpg,0.555449
79-2.jpg,0.555449
79-3.jpg,0.555449
79-4.jpg,0.555449
80-1.jpg,0.99106646
80-2.jpg,0.99106646
80-3.jpg,0.99106646
80-4.jpg,0.99106646
81-1.jpg,0.9319238
81-2.jpg,0.9319238
81-3.jpg,0.9319238
81-4.jpg,0.9319238
82-1.jpg,0.98374665
82-2.jpg,0.98374665
82-3.jpg,0.98374665
82-4.jpg,0.98374665
83-1.jpg,0.1185825
83-2.jpg,0.1185825
83-3.jpg,0.1185825
83-4.jpg,0.1185825
84-1.jpg,0.013450086
84-2.jpg,0.013450086
84-3.jpg,0.013450086
84-4.jpg,0.013450086
85-1.jpg,0.9890373
85-2.jpg,0.9890373
85-3.jpg,0.9890373
85-4.jpg,0.9890373
86-1.jpg,0.035897594
86-2.jpg,0.035897594
86-3.jpg,0.035897594
86-4.jpg,0.035897594
87-1.jpg,0.9828725
87-2.jpg,0.9828725
87-3.jpg,0.9828725
87-4.jpg,0.9828725
88-1.jpg,0.94035316
88-2.jpg,0.94035316
88-3.jpg,0.94035316
88-4.jpg,0.94035316
89-1.jpg,0.15613076
89-2.jpg,0.15613076
89-3.jpg,0.15613076
89-4.jpg,0.15613076
90-1.jpg,0.4412288
90-2.jpg,0.4412288
90-3.jpg,0.4412288
90-4.jpg,0.4412288
91-1.jpg,0.9773755
91-2.jpg,0.9773755
91-3.jpg,0.9773755
91-4.jpg,0.9773755
92-1.jpg,0.8385103
92-2.jpg,0.8385103
92-3.jpg,0.8385103
92-4.jpg,0.8385103
93-1.jpg,0.04558524
93-2.jpg,0.04558524
93-3.jpg,0.04558524
93-4.jpg,0.04558524
94-1.jpg,0.51942587
94-2.jpg,0.51942587
94-3.jpg,0.51942587
94-4.jpg,0.51942587
95-1.jpg,0.9942455
95-2.jpg,0.9942455
95-3.jpg,0.9942455
95-4.jpg,0.9942455
96-1.jpg,0.88804924
96-2.jpg,0.88804924
96-3.jpg,0.88804924
96-4.jpg,0.88804924
97-1.jpg,0.11993483
97-2.jpg,0.11993483
97-3.jpg,0.11993483
97-4.jpg,0.11993483
98-1.jpg,0.9452667
98-2.jpg,0.9452667
98-3.jpg,0.9452667
98-4.jpg,0.9452667
99-1.jpg,0.013063755
99-2.jpg,0.013063755
99-3.jpg,0.013063755
99-4.jpg,0.013063755
100-1.jpg,0.40004948
100-2.jpg,0.40004948
100-3.jpg,0.40004948
100-4.jpg,0.40004948
101-1.jpg,0.97840226
101-2.jpg,0.97840226
101-3.jpg,0.97840226
101-4.jpg,0.97840226
102-1.jpg,0.998576
102-2.jpg,0.998576
102-3.jpg,0.998576
102-4.jpg,0.998576
103-1.jpg,0.0059779356
103-2.jpg,0.0059779356
103-3.jpg,0.0059779356
103-4.jpg,0.0059779356
104-1.jpg,0.0866233
104-2.jpg,0.0866233
104-3.jpg,0.0866233
104-4.jpg,0.0866233
105-1.jpg,0.868664
105-2.jpg,0.868664
105-3.jpg,0.868664
105-4.jpg,0.868664
106-1.jpg,0.030178137
106-2.jpg,0.030178137
106-3.jpg,0.030178137
106-4.jpg,0.030178137
107-1.jpg,0.96832395
107-2.jpg,0.96832395
107-3.jpg,0.96832395
107-4.jpg,0.96832395
108-1.jpg,0.9454887
108-2.jpg,0.9454887
108-3.jpg,0.9454887
108-4.jpg,0.9454887
109-1.jpg,0.30528265
109-2.jpg,0.30528265
109-3.jpg,0.30528265
109-4.jpg,0.30528265
110-1.jpg,0.14982668
110-2.jpg,0.14982668
110-3.jpg,0.14982668
110-4.jpg,0.14982668
111-1.jpg,0.010322314
111-2.jpg,0.010322314
111-3.jpg,0.010322314
111-4.jpg,0.010322314
112-1.jpg,0.99983
112-2.jpg,0.99983
112-3.jpg,0.99983
112-4.jpg,0.99983
113-1.jpg,0.9833882
113-2.jpg,0.9833882
113-3.jpg,0.9833882
113-4.jpg,0.9833882
114-1.jpg,0.8809666
114-2.jpg,0.8809666
114-3.jpg,0.8809666
114-4.jpg,0.8809666
115-1.jpg,0.010111921
115-2.jpg,0.010111921
115-3.jpg,0.010111921
115-4.jpg,0.010111921
116-1.jpg,0.15025276
116-2.jpg,0.15025276
116-3.jpg,0.15025276
116-4.jpg,0.15025276
117-1.jpg,0.32891476
117-2.jpg,0.32891476
117-3.jpg,0.32891476
117-4.jpg,0.32891476
118-1.jpg,0.95587856
118-2.jpg,0.95587856
118-3.jpg,0.95587856
118-4.jpg,0.95587856
119-1.jpg,0.014446486
119-2.jpg,0.014446486
119-3.jpg,0.014446486
119-4.jpg,0.014446486
120-1.jpg,0.99139225
120-2.jpg,0.99139225
120-3.jpg,0.99139225
120-4.jpg,0.99139225
121-1.jpg,0.9931949
121-2.jpg,0.9931949
121-3.jpg,0.9931949
121-4.jpg,0.9931949
122-1.jpg,0.99994385
122-2.jpg,0.99994385
122-3.jpg,0.99994385
122-4.jpg,0.99994385
123-1.jpg,0.7405971
123-2.jpg,0.7405971
123-3.jpg,0.7405971
123-4.jpg,0.7405971
124-1.jpg,0.0015255957
124-2.jpg,0.0015255957
124-3.jpg,0.0015255957
124-4.jpg,0.0015255957
125-1.jpg,0.028959427
125-2.jpg,0.028959427
125-3.jpg,0.028959427
125-4.jpg,0.028959427
126-1.jpg,0.8807515
126-2.jpg,0.8807515
126-3.jpg,0.8807515
126-4.jpg,0.8807515
127-1.jpg,0.5896858
127-2.jpg,0.5896858
127-3.jpg,0.5896858
127-4.jpg,0.5896858
128-1.jpg,0.9777353
128-2.jpg,0.9777353
128-3.jpg,0.9777353
128-4.jpg,0.9777353
129-1.jpg,0.4140836
129-2.jpg,0.4140836
129-3.jpg,0.4140836
129-4.jpg,0.4140836
130-1.jpg,0.9914386
130-2.jpg,0.9914386
130-3.jpg,0.9914386
130-4.jpg,0.9914386
131-1.jpg,0.49780318
131-2.jpg,0.49780318
131-3.jpg,0.49780318
131-4.jpg,0.49780318
133-1.jpg,0.30130103
133-2.jpg,0.30130103
133-3.jpg,0.30130103
133-4.jpg,0.30130103
134-1.jpg,0.9861314
134-2.jpg,0.9861314
134-3.jpg,0.9861314
134-4.jpg,0.9861314
135-1.jpg,0.99244595
135-2.jpg,0.99244595
135-3.jpg,0.99244595
135-4.jpg,0.99244595
136-1.jpg,0.72055995
136-2.jpg,0.72055995
136-3.jpg,0.72055995
136-4.jpg,0.72055995
137-1.jpg,0.9998498
137-2.jpg,0.9998498
137-3.jpg,0.9998498
137-4.jpg,0.9998498
138-1.jpg,0.15427501
138-2.jpg,0.15427501
138-3.jpg,0.15427501
138-4.jpg,0.15427501
139-1.jpg,0.818987
139-2.jpg,0.818987
139-3.jpg,0.818987
139-4.jpg,0.818987
140-1.jpg,0.57805604
140-2.jpg,0.57805604
140-3.jpg,0.57805604
140-4.jpg,0.57805604
141-1.jpg,0.12658119
141-2.jpg,0.12658119
141-3.jpg,0.12658119
141-4.jpg,0.12658119
142-1.jpg,0.999904
142-2.jpg,0.999904
142-3.jpg,0.999904
142-4.jpg,0.999904
143-1.jpg,0.9432503
